kew_internal_concept_db,kew_internal_concept_id,kingdom,phylum,h_class,h_order,family,genus,species,infraspecific_type,infraspecific_description,author,taxonomic_status,med_ref_count,med_ref_count_for_synonyms,confidence_level,unii,kew_internal_species_concept_identifier,kew_internal_name_identifier
tro,tro-8500765,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Stictocardia,tiliifolia,,,(Desr.) Hallier f.,Accepted,0,2,M,,,
tro,tro-8500772,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Turbina,corymbosa,,,(L.) Raf.,Accepted,0,1,M,,,
tro,tro-8500776,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Dichondra,sericea,,,Sw.,Accepted,0,1,M,,,
tro,tro-8500778,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,dumosa,,,(Benth.) L.O. Williams,Accepted,0,1,M,,,
tro,tro-8500780,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,indica,,,(Burm.) Merr.,Accepted,5,2,M,,,269086-1
tro,tro-8500790,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Jacquemontia,tamnifolia,,,(L.) Griseb.,Accepted,3,0,M,,,270265-1
tro,tro-8500796,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Merremia,tuberosa,,,(L.) Rendle,Accepted,1,1,M,,,
tro,tro-8500797,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Merremia,umbellata,,,(L.) Hallier f.,Accepted,1,0,M,,,157732-2
tro,tro-8500799,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Operculina,hamiltonii,,,(G. Don) D.F. Austin & Staples,Accepted,2,0,M,,,174541-2
tro,tro-8500800,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Operculina,pteripes,,,(G. Don) O'Donell,Accepted,2,0,M,,,174555-2
tro,tro-8501051,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,hermanniae,,,L'Hér.,Accepted,2,0,M,,,266327-1
tro,tro-8501061,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Cuscuta,grandiflora,,,Kunth,Accepted,2,0,M,,,
tro,tro-8501064,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Cuscuta,partita,,,Choisy,Accepted,1,0,M,,,294964-2
tro,tro-8501112,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Cuscuta,planiflora,,,Ten.,Accepted,2,0,M,,,
tro,tro-8501131,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Seddera,suffruticosa,,,Hallier f.,Accepted,1,0,M,,,271189-1
tro,tro-8501140,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,bidentatus,,,Bernh. Apud Krauss,Accepted,2,0,M,,,
tro,tro-8501156,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,farinosus,,,L.,Accepted,2,0,M,,,266193-1
tro,tro-8501195,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,sagittatus,var.,aschersonii,Verdc.,Unassessed,0,1,L,,tro-8501179,
tro,tro-8501199,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,sagittatus,var.,ulosepalus,Verdc.,Unassessed,0,1,L,,tro-8501179,
tro,tro-8501212,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Merremia,kentrocaulos,,,Rendle,Accepted,2,0,M,,,270539-1
tro,tro-8501221,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Merremia,pterygocaulos,,,(Choisy) Hallier f.,Accepted,1,0,M,,,
tro,tro-8501230,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Astripomoea,lachnosperma,,,(Choisy) A. Meeuse,Accepted,1,0,M,,,265310-1
tro,tro-8501235,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Astripomoea,rotundata,,,A. Meeuse,Accepted,1,0,M,,,
tro,tro-8501237,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,adenioides,,,Schinz,Accepted,1,0,M,,,
tro,tro-8501241,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,albivenia,,,Sweet,Accepted,2,0,M,,,268370-1
tro,tro-8501268,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,crassipes,,,Hook.,Accepted,2,0,M,,,268706-1
tro,tro-8501280,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,ficifolia,,,Lindl.,Accepted,1,0,M,,,268859-1
tro,tro-8501318,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,ommaneyi,,,Rendle,Accepted,2,0,M,,,
tro,tro-8501319,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,papilio,,,Hallier f.,Accepted,2,0,M,,,
tro,tro-8501320,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,pellita,,,Hallier f.,Accepted,2,0,M,,,
tro,tro-8501322,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,pes-caprae,subsp.,brasiliensis,(L.) Ooststr.,Accepted,3,0,L,,tro-8500011,129575-2
tro,tro-8501326,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,pileata,,,Roxb.,Accepted,0,3,M,,,
tro,tro-8501347,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,tuberculata,,,Ker Gawl.,Accepted,0,1,M,,,
tro,tro-8501355,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,verbascoidea,,,Choisy,Accepted,1,0,M,,,270038-1
tro,tro-8501363,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,wightii,,,(Wall.) Choisy,Accepted,1,0,M,,,
tro,tro-8501368,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Turbina,oblongata,,,A. Meeuse,Accepted,0,1,M,,,
tro,tro-8501431,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Calycobolus,heudelotii,,,(Baker ex Oliv.) Heine,Accepted,1,0,M,,,265621-1
tro,tro-8501528,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Evolvulus,nuttallianus,,,Roem. & Schult.,Accepted,1,0,M,,,268113-1
tro,tro-8501530,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Cuscuta,megalocarpa,,,Rydb.,Accepted,1,0,M,,,72885-2
tro,tro-8501555,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,leptophylla,,,Torr.,Accepted,2,0,M,,,
tro,tro-8501559,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Cuscuta,umbellata,,,Kunth,Accepted,2,0,M,,,72987-2
tro,tro-8501568,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Dichondra,argentea,,,Humb. & Bonpl. ex Willd.,Accepted,1,0,M,,,267747-1
tro,tro-8501595,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Cuscuta,tinctoria,,,Mart. ex Engelm.,Accepted,1,0,M,,,267701-1
tro,tro-8501602,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,murucoides,,,Roem. & Schult.,Accepted,1,0,M,,,269363-1
tro,tro-8501745,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Merremia,vitifolia,,,(Burm. f.) Hallier f.,Accepted,2,0,M,,,270598-1
tro,tro-8501747,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Merremia,peltata,,,(L.) Merr.,Accepted,2,0,M,,,270559-1
tro,tro-8501793,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,cairica,,,(L.) Sweet,Accepted,3,0,M,,,1184567-2
tro,tro-8501864,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,cholulensis,,,Kunth,Accepted,0,1,M,,,
tro,tro-8501998,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,descolei,,,O'Donell,Accepted,1,0,M,,,129295-2
tro,tro-8502010,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,grandifolia,,,(Dammer) O'Donell,Accepted,1,0,M,,,129371-2
tro,tro-8502042,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,platensis,,,Ker Gawl.,Accepted,1,0,M,,,
tro,tro-8502130,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,wolcottiana,,,Rose,Accepted,1,0,M,,,129814-2
tro,tro-8502173,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,jalapa,,,(L.) Pursh,Accepted,3,0,M,273B8X7ZDB,,
tro,tro-8502230,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,subhirsutus,,,Regel & Schmalh.,Accepted,1,0,M,,,
tro,tro-8502333,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Dichondra,microcalyx,,,(Hallier f.) Fabris,Accepted,1,0,M,,,267757-1
tro,tro-8502383,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,glomeratus,,,Choisy,Accepted,1,0,M,,,
tro,tro-8502436,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Merremia,umbellata,subsp.,orientalis,(Hallier f.) Ooststr.,Accepted,2,0,L,,tro-8500797,
tro,tro-8502545,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,mauritiana,,,Jacq.,Accepted,2,0,M,QJ40Q9L5EG,,269292-1
tro,tro-8502592,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Cuscuta,corymbosa,,,Ruiz & Pav.,Accepted,1,0,M,,,267380-1
tro,tro-8502598,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Convolvulus,prostratus,,,Forssk.,Accepted,1,2,M,232OMT637Q,,
tro,tro-8502658,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Calystegia,soldanella,,,(L.) R. Br.,Accepted,1,0,M,,,265700-1
tro,tro-8502710,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,orizabensis,,,(G. Pelletan) Ledeb. ex Steud.,Accepted,4,1,M,8LYU3Z86PQ,,1150907-2
tro,tro-8502792,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Hewittia,malabarica,,,(L.) Suresh,Accepted,1,0,M,,,945131-1
tro,tro-8502936,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,marginata,,,(Desr.) Verdc.,Accepted,1,1,M,JBT9JN5Y8D,,
tro,tro-8502957,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,aculeata,,,Blume,Accepted,0,0,M,,,
tro,tro-8502960,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,aculeata,var.,mollissima,(Zoll.) Hallier f. ex Ooststr.,Accepted,1,0,L,,tro-8502957,
tro,tro-8503008,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Argyreia,mollis,,,(Burm. f.) Choisy,Accepted,0,1,M,,,
tro,tro-8503014,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Argyreia,osyrensis,,,(Roth) Choisy,Accepted,0,2,M,,,
tro,tro-8503020,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Argyreia,acuta,,,Lour.,Accepted,1,0,M,,,265118-1
tro,tro-8503071,Plantae,Angiospermae,Eudicots,Solanales,Convolvulaceae,Ipomoea,biflora,,,(L.) Pers.,Accepted,0,1,M,,,
tro,tro-9200472,Plantae,Angiospermae,Eudicots,Cucurbitales,Cucurbitaceae,Marah,horrida,,,(Congdon) Dunn,Accepted,1,0,M,,,152831-2
tro,tro-9200473,Plantae,Angiospermae,Eudicots,Cucurbitales,Cucurbitaceae,Marah,macrocarpa,,,(Greene) Greene,Accepted,0,0,M,,,
tro,tro-9200474,Plantae,Angiospermae,Eudicots,Cucurbitales,Cucurbitaceae,Marah,macrocarpa,var.,major,(Dunn) Stocking,Accepted,1,0,L,,tro-9200473,152835-2
tro,tro-9901427,Plantae,Angiospermae,monocots,Poales,Cyperaceae,Eleocharis,plantaginea,,,R. Br.,Accepted,1,0,M,,,307039-1
wcs,100023,Plantae,Angiospermae,monocots,Alismatales,Araceae,Homalomena,occulta,,,(Lour.) Schott,Accepted,6,0,H,B9CX8785YJ,,
wcs,100036,Plantae,Angiospermae,monocots,Alismatales,Araceae,Homalomena,philippinensis,,,Engl.,Accepted,1,0,H,,,
wcs,100064,Plantae,Angiospermae,monocots,Alismatales,Araceae,Homalomena,rubescens,,,(Roxb.) Kunth,Accepted,1,0,H,,,87292-1
wcs,1001,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Acalypha,peduncularis,,,Meisn. ex C.Krauss,Accepted,1,0,H,,,337683-1
wcs,100133,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Homonoia,riparia,,,Lour.,Accepted,2,0,H,U5UW39EXCO,,350055-1
wcs,100248,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hoslundia,opposita,,,Vahl,Accepted,4,1,H,,,447886-1
wcs,100326,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Houstonia,caerulea,,,L.,Accepted,1,0,H,,,278288-2
wcs,100361,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Houstonia,longifolia,,,Gaertn.,Accepted,1,0,H,,,278294-2
wcs,100414,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Houstonia,rubra,,,Cav.,Accepted,1,0,H,,,
wcs,100438,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Houstonia,wrightii,,,A.Gray,Accepted,1,0,H,,,309544-2
wcs,100795,Plantae,Angiospermae,Eudicots,Gentianales,Apocynaceae,Hunteria,congolana,,,Pichon,Accepted,1,0,H,,,79342-1
wcs,100819,Plantae,Angiospermae,Eudicots,Gentianales,Apocynaceae,Hunteria,umbellata,,,(K.Schum.) Hallier f.,Accepted,2,3,H,,,79368-1
wcs,100820,Plantae,Angiospermae,Eudicots,Gentianales,Apocynaceae,Hunteria,zeylanica,,,(Retz.) Gardner ex Thwaites,Accepted,1,1,H,,,79369-1
wcs,100851,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Hura,crepitans,,,L.,Accepted,7,1,H,54SZ14F992,,350060-1
wcs,100861,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Hura,polyandra,,,Baill.,Accepted,1,0,H,,,350061-1
wcs,100885,Plantae,Angiospermae,Eudicots,Malpighiales,Picrodendraceae,Hyaenanche,globosa,,,(Gaertn.) Lamb. & Vahl,Accepted,1,1,H,,,
wcs,100914,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Hydnophytum,andamanense,,,Becc.,Accepted,1,0,H,,,753420-1
wcs,101143,Plantae,Angiospermae,Eudicots,Malpighiales,Phyllanthaceae,Hymenocardia,acida,,,Tul.,Accepted,2,0,H,,,350085-1
wcs,101152,Plantae,Angiospermae,Eudicots,Malpighiales,Phyllanthaceae,Hymenocardia,heudelotii,,,Planch. ex Müll.Arg.,Accepted,1,0,H,,,350093-1
wcs,101170,Plantae,Angiospermae,Eudicots,Malpighiales,Phyllanthaceae,Hymenocardia,ulmoides,,,Oliv.,Accepted,2,0,H,,,350107-1
wcs,101217,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hymenocrater,sessilifolius,,,Benth.,Accepted,1,0,H,,,447905-1
wcs,101229,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Hymenodictyon,floribundum,,,(Hochst. & Steud.) B.L.Rob.,Accepted,1,0,H,,,753550-1
wcs,101244,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Hymenodictyon,orixense,,,(Roxb.) Mabb.,Accepted,0,1,H,,,
wcs,101247,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Hymenodictyon,parvifolium,,,Oliv.,Accepted,2,0,H,,,753565-1
wcs,10127,Plantae,Angiospermae,Eudicots,Gentianales,Apocynaceae,Anodendron,paniculatum,,,(Roxb.) A.DC.,Accepted,1,0,H,,,77078-1
wcs,101342,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hypenia,salzmannii,,,(Benth.) Harley,Accepted,2,0,H,,,945655-1
wcs,101346,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Hyperacanthus,amoenus,,,(Sims) Bridson,Accepted,1,0,H,,,915081-1
wcs,101362,Plantae,Angiospermae,monocots,Arecales,Arecaceae,Hyphaene,coriacea,,,Gaertn.,Accepted,1,0,H,,,
wcs,101434,Plantae,Angiospermae,monocots,Arecales,Arecaceae,Hyphaene,thebaica,,,(L.) Mart.,Accepted,2,0,H,AK86155EOL,,
wcs,101475,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Hypobathrum,racemosum,,,(Roxb.) Kurz,Accepted,0,1,H,,,
wcs,101615,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,atrorubens,,,Poit.,Accepted,1,0,H,,,447964-1
wcs,101636,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,brevipes,,,Poit.,Accepted,1,0,H,,,447982-1
wcs,101657,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,capitata,,,Jacq.,Accepted,4,0,H,,,
wcs,101873,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,lanceolata,,,Poir.,Accepted,1,0,H,,,448173-1
wcs,101883,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,lappacea,,,Benth.,Accepted,1,0,H,,,
wcs,102099,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,rhytidea,,,Benth.,Accepted,1,0,H,,,448366-1
wcs,102122,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,savannarum,,,Briq.,Accepted,1,0,H,,,127129-2
wcs,102148,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyptis,sinuata,,,Pohl ex Benth.,Accepted,1,0,H,,,448405-1
wcs,102273,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyssopus,officinalis,,,L.,Accepted,15,0,H,0IQW001KPE,,127231-2
wcs,102284,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Hyssopus,officinalis,subsp.,officinalis,,Accepted,1,0,H,,102273,
wcs,1023,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Acalypha,phleoides,,,Cav.,Accepted,1,1,H,,,1435-2
wcs,10233,Plantae,Angiospermae,monocots,Asparagales,Orchidaceae,Anoectochilus,roxburghii,,,(Wall.) Lindl.,Accepted,0,1,H,,,
wcs,102359,Plantae,Angiospermae,Eudicots,Gentianales,Apocynaceae,Ichnocarpus,frutescens,,,(L.) W.T.Aiton,Accepted,3,1,H,F4M27567D9,,
wcs,102648,Plantae,Angiospermae,monocots,Arecales,Arecaceae,Iriartea,deltoidea,,,Ruiz & Pav.,Accepted,1,0,H,,,667594-1
wcs,102793,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Isertia,haenkeana,,,DC.,Accepted,2,0,H,,,753632-1
wcs,102801,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Isertia,laevis,,,(Triana) B.M.Boom,Accepted,0,1,H,,,
wcs,103014,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Isodon,ramosissimus,,,(Hook.f.) Codd,Accepted,0,1,H,,,
wcs,103019,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Isodon,rubescens,,,(Hemsl.) H.Hara,Accepted,1,2,H,2J2179ITFU,,
wcs,103022,Plantae,Angiospermae,Eudicots,Lamiales,Lamiaceae,Isodon,rugosus,,,(Wall. ex Benth.) Codd,Accepted,0,1,H,,,
wcs,103285,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,brachypoda,,,DC.,Accepted,1,2,H,,,753776-1
wcs,103348,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,chinensis,,,Lam.,Accepted,1,0,H,,,753834-1
wcs,103356,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,coccinea,,,L.,Accepted,2,0,H,,,753844-1
wcs,103379,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,congesta,,,Roxb.,Accepted,1,0,H,,,
wcs,103402,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,cuneifolia,,,Roxb.,Accepted,1,0,H,,,753882-1
wcs,103480,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,flavescens,,,Pierre ex Pit.,Accepted,1,0,H,,,753961-1
wcs,103533,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,grandifolia,,,Zoll. & Moritzi,Accepted,1,0,H,,,754011-1
wcs,103603,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,javanica,,,(Blume) DC.,Accepted,1,0,H,,,754072-1
wcs,10363,Plantae,Angiospermae,monocots,Asparagales,Orchidaceae,Ansellia,africana,,,Lindl.,Accepted,1,3,H,,,616658-1
wcs,103675,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,lobbii,,,Loudon,Accepted,1,0,H,,,754137-1
wcs,103684,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,longifolia,,,Sm.,Accepted,1,1,H,,,754143-1
wcs,103800,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,nigricans,,,R.Br. ex Wight & Arn.,Accepted,2,0,H,,,
wcs,103866,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Ixora,pavetta,,,Andr.,Accepted,0,1,H,,,
wcs,1041,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Acalypha,poiretii,,,Spreng.,Accepted,1,0,H,,,
wcs,104517,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,capensis,,,(L.f.) Sond.,Accepted,2,0,H,,,350175-1
wcs,104518,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,cardiophylla,,,(Torr.) Müll.Arg.,Accepted,1,0,H,,,350176-1
wcs,10452,Plantae,Angiospermae,Eudicots,Gentianales,Rubiaceae,Anthospermum,aethiopicum,,,L.,Accepted,1,0,H,,,743351-1
wcs,104529,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,chevalieri,,,Beille,Accepted,2,0,H,,,350185-1
wcs,104533,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,cinerea,,,(Ortega) Müll.Arg.,Accepted,1,0,H,,,350189-1
wcs,104545,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,cordata,,,(Ortega) Müll.Arg.,Accepted,1,0,H,,,350198-1
wcs,104552,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,curcas,,,L.,Accepted,20,0,H,AZB0662X4Z,,131462-2
wcs,104556,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,decumbens,,,Pax & K.Hoffm.,Accepted,1,0,H,,,
wcs,104561,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,dichtar,,,J.F.Macbr.,Accepted,1,0,H,,,350213-1
wcs,104565,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,dioica,,,Sessé,Accepted,3,0,H,CP59BC5SED,,317899-2
wcs,104586,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,erythropoda,,,Pax & K.Hoffm.,Accepted,1,0,H,,,
wcs,104589,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,excisa,,,Griseb.,Accepted,1,0,H,,,
wcs,104607,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,gaumeri,,,Greenm.,Accepted,1,0,H,,,131480-2
wcs,104610,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,glandulifera,,,Roxb.,Accepted,2,0,H,,,350252-1
wcs,104614,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,glauca,,,Vahl,Accepted,1,0,H,,,350256-1
wcs,104621,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,gossypiifolia,,,L.,Accepted,10,0,H,,,323930-2
wcs,104638,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,grossidentata,,,Pax & K.Hoffm.,Accepted,1,0,H,,,
wcs,104657,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,hieronymi,,,Kuntze,Accepted,1,0,H,,,
wcs,104662,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,hippocastanifolia,,,Croizat,Accepted,0,1,H,,,
wcs,104663,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,hirsuta,,,Hochst.,Accepted,2,0,H,,,350282-1
wcs,104666,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,hirsuta,var.,oblongifolia,Prain,Accepted,1,0,H,,104663,
wcs,104678,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,integerrima,,,Jacq.,Accepted,0,1,H,,,
wcs,104684,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,isabellei,,,Müll.Arg.,Accepted,1,0,H,,,
wcs,104735,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,macrantha,,,Müll.Arg.,Accepted,1,0,H,,,350321-1
wcs,104736,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,macrocarpa,,,Griseb.,Accepted,1,0,H,,,
wcs,104761,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,mollissima,,,(Pohl) Baill.,Accepted,2,0,H,,,350345-1
wcs,104773,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,multifida,,,L.,Accepted,5,0,H,,,314308-2
wcs,104776,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,mutabilis,,,(Pohl) Baill.,Accepted,1,0,H,,,350355-1
wcs,104777,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,nana,,,Dalzell & A.Gibson,Accepted,1,0,H,,,350356-1
wcs,104824,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,pedersenii,,,Lourteig,Accepted,1,0,H,,,
wcs,104832,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,peltata,,,Sessé,Accepted,0,1,H,,,
wcs,104848,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,podagrica,,,Hook.,Accepted,1,0,H,,,350415-1
wcs,104882,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,ribifolia,,,(Pohl) Baill.,Accepted,2,0,H,,,1075806-2
wcs,104912,Plantae,Angiospermae,Eudicots,Malpighiales,Euphorbiaceae,Jatropha,seineri,,,Pax,Accepted,1,0,H,,,350459-1
